weekday_name,month,leap_year_condition,decade,output,output_year,output_day
3,6,0,191,14-6-1917,7,1
4,6,0,191,14-6-1918,8,1
5,6,0,191,14-6-1919,9,1
0,6,1,192,14-6-1920,0,1
1,6,0,192,14-6-1921,1,1
2,6,0,192,14-6-1922,2,1
3,6,0,192,14-6-1923,3,1
5,6,1,192,14-6-1924,4,1
6,6,0,192,14-6-1925,5,1
0,6,0,192,14-6-1926,6,1
1,6,0,192,14-6-1927,7,1
3,6,1,192,14-6-1928,8,1
4,6,0,192,14-6-1929,9,1
5,6,0,193,14-6-1930,0,1
6,6,0,193,14-6-1931,1,1
1,6,1,193,14-6-1932,2,1
2,6,0,193,14-6-1933,3,1
3,6,0,193,14-6-1934,4,1
4,6,0,193,14-6-1935,5,1
6,6,1,193,14-6-1936,6,1
0,6,0,193,14-6-1937,7,1
1,6,0,193,14-6-1938,8,1
2,6,0,193,14-6-1939,9,1
4,6,1,194,14-6-1940,0,1
5,6,0,194,14-6-1941,1,1
6,6,0,194,14-6-1942,2,1
0,6,0,194,14-6-1943,3,1
2,6,1,194,14-6-1944,4,1
3,6,0,194,14-6-1945,5,1
4,6,0,194,14-6-1946,6,1
5,6,0,194,14-6-1947,7,1
0,6,1,194,14-6-1948,8,1
1,6,0,194,14-6-1949,9,1
2,6,0,195,14-6-1950,0,1
3,6,0,195,14-6-1951,1,1
5,6,1,195,14-6-1952,2,1
6,6,0,195,14-6-1953,3,1
0,6,0,195,14-6-1954,4,1
1,6,0,195,14-6-1955,5,1
3,6,1,195,14-6-1956,6,1
4,6,0,195,14-6-1957,7,1
5,6,0,195,14-6-1958,8,1
6,6,0,195,14-6-1959,9,1
1,6,1,196,14-6-1960,0,1
2,6,0,196,14-6-1961,1,1
3,6,0,196,14-6-1962,2,1
4,6,0,196,14-6-1963,3,1
6,6,1,196,14-6-1964,4,1
0,6,0,196,14-6-1965,5,1
1,6,0,196,14-6-1966,6,1
2,6,0,196,14-6-1967,7,1
4,6,1,196,14-6-1968,8,1
5,6,0,196,14-6-1969,9,1
6,6,0,197,14-6-1970,0,1
0,6,0,197,14-6-1971,1,1
2,6,1,197,14-6-1972,2,1
3,6,0,197,14-6-1973,3,1
4,6,0,197,14-6-1974,4,1
5,6,0,197,14-6-1975,5,1
0,6,1,197,14-6-1976,6,1
1,6,0,197,14-6-1977,7,1
2,6,0,197,14-6-1978,8,1
3,6,0,197,14-6-1979,9,1
5,6,1,198,14-6-1980,0,1
6,6,0,198,14-6-1981,1,1
0,6,0,198,14-6-1982,2,1
1,6,0,198,14-6-1983,3,1
3,6,1,198,14-6-1984,4,1
4,6,0,198,14-6-1985,5,1
5,6,0,198,14-6-1986,6,1
6,6,0,198,14-6-1987,7,1
1,6,1,198,14-6-1988,8,1
2,6,0,198,14-6-1989,9,1
3,6,0,199,14-6-1990,0,1
4,6,0,199,14-6-1991,1,1
6,6,1,199,14-6-1992,2,1
0,6,0,199,14-6-1993,3,1
1,6,0,199,14-6-1994,4,1
2,6,0,199,14-6-1995,5,1
4,6,1,199,14-6-1996,6,1
5,6,0,199,14-6-1997,7,1
6,6,0,199,14-6-1998,8,1
0,6,0,199,14-6-1999,9,1
2,6,1,200,14-6-2000,0,1
3,6,0,200,14-6-2001,1,1
4,6,0,200,14-6-2002,2,1
5,6,0,200,14-6-2003,3,1
0,6,1,200,14-6-2004,4,1
1,6,0,200,14-6-2005,5,1
2,6,0,200,14-6-2006,6,1
3,6,0,200,14-6-2007,7,1
5,6,1,200,14-6-2008,8,1
6,6,0,200,14-6-2009,9,1
0,6,0,201,14-6-2010,0,1
1,6,0,201,14-6-2011,1,1
3,6,1,201,14-6-2012,2,1
4,6,0,201,14-6-2013,3,1
5,6,0,201,14-6-2014,4,1
6,6,0,201,14-6-2015,5,1
1,6,1,201,14-6-2016,6,1
2,6,0,201,14-6-2017,7,1
3,6,0,201,14-6-2018,8,1
4,6,0,201,14-6-2019,9,1
6,6,1,202,14-6-2020,0,1
0,6,0,202,14-6-2021,1,1
1,6,0,202,14-6-2022,2,1
2,6,0,202,14-6-2023,3,1
4,6,1,202,14-6-2024,4,1
5,6,0,202,14-6-2025,5,1
6,6,0,202,14-6-2026,6,1
0,6,0,202,14-6-2027,7,1
2,6,1,202,14-6-2028,8,1
3,6,0,202,14-6-2029,9,1
4,6,0,203,14-6-2030,0,1
5,6,0,203,14-6-2031,1,1
0,6,1,203,14-6-2032,2,1
1,6,0,203,14-6-2033,3,1
2,6,0,203,14-6-2034,4,1
3,6,0,203,14-6-2035,5,1
5,6,1,203,14-6-2036,6,1
6,6,0,203,14-6-2037,7,1
0,6,0,203,14-6-2038,8,1
1,6,0,203,14-6-2039,9,1
3,6,1,204,14-6-2040,0,1
4,6,0,204,14-6-2041,1,1
5,6,0,204,14-6-2042,2,1
6,6,0,204,14-6-2043,3,1
1,6,1,204,14-6-2044,4,1
2,6,0,204,14-6-2045,5,1
3,6,0,204,14-6-2046,6,1
4,6,0,204,14-6-2047,7,1
6,6,1,204,14-6-2048,8,1
0,6,0,204,14-6-2049,9,1
1,6,0,205,14-6-2050,0,1
2,6,0,205,14-6-2051,1,1
4,6,1,205,14-6-2052,2,1
5,6,0,205,14-6-2053,3,1
6,6,0,205,14-6-2054,4,1
0,6,0,205,14-6-2055,5,1
2,6,1,205,14-6-2056,6,1
3,6,0,205,14-6-2057,7,1
4,6,0,205,14-6-2058,8,1
5,6,0,205,14-6-2059,9,1
0,6,1,206,14-6-2060,0,1
1,6,0,206,14-6-2061,1,1
2,6,0,206,14-6-2062,2,1
3,6,0,206,14-6-2063,3,1
5,6,1,206,14-6-2064,4,1
6,6,0,206,14-6-2065,5,1
0,6,0,206,14-6-2066,6,1
1,6,0,206,14-6-2067,7,1
3,6,1,206,14-6-2068,8,1
4,6,0,206,14-6-2069,9,1
5,6,0,207,14-6-2070,0,1
6,6,0,207,14-6-2071,1,1
1,6,1,207,14-6-2072,2,1
2,6,0,207,14-6-2073,3,1
3,6,0,207,14-6-2074,4,1
4,6,0,207,14-6-2075,5,1
6,6,1,207,14-6-2076,6,1
0,6,0,207,14-6-2077,7,1
1,6,0,207,14-6-2078,8,1
2,6,0,207,14-6-2079,9,1
4,6,1,208,14-6-2080,0,1
5,6,0,208,14-6-2081,1,1
6,6,0,208,14-6-2082,2,1
0,6,0,208,14-6-2083,3,1
2,6,1,208,14-6-2084,4,1
3,6,0,208,14-6-2085,5,1
4,6,0,208,14-6-2086,6,1
5,6,0,208,14-6-2087,7,1
0,6,1,208,14-6-2088,8,1
1,6,0,208,14-6-2089,9,1
2,6,0,209,14-6-2090,0,1
3,6,0,209,14-6-2091,1,1
5,6,1,209,14-6-2092,2,1
6,6,0,209,14-6-2093,3,1
0,6,0,209,14-6-2094,4,1
1,6,0,209,14-6-2095,5,1
3,6,1,209,14-6-2096,6,1
4,6,0,209,14-6-2097,7,1
5,6,0,209,14-6-2098,8,1
6,6,0,209,14-6-2099,9,1
0,6,0,210,14-6-2100,0,1
1,6,0,210,14-6-2101,1,1
2,6,0,210,14-6-2102,2,1
3,6,0,210,14-6-2103,3,1
5,6,1,210,14-6-2104,4,1
6,6,0,210,14-6-2105,5,1
0,6,0,210,14-6-2106,6,1
1,6,0,210,14-6-2107,7,1
3,6,1,210,14-6-2108,8,1
4,6,0,210,14-6-2109,9,1
5,6,0,211,14-6-2110,0,1
6,6,0,211,14-6-2111,1,1
1,6,1,211,14-6-2112,2,1
2,6,0,211,14-6-2113,3,1
3,6,0,211,14-6-2114,4,1
4,6,0,211,14-6-2115,5,1
6,6,1,211,14-6-2116,6,1
0,6,0,211,14-6-2117,7,1
1,6,0,211,14-6-2118,8,1
2,6,0,211,14-6-2119,9,1
4,6,1,212,14-6-2120,0,1
5,6,0,212,14-6-2121,1,1
6,6,0,212,14-6-2122,2,1
0,6,0,212,14-6-2123,3,1
2,6,1,212,14-6-2124,4,1
3,6,0,212,14-6-2125,5,1
4,6,0,212,14-6-2126,6,1
5,6,0,212,14-6-2127,7,1
0,6,1,212,14-6-2128,8,1
1,6,0,212,14-6-2129,9,1
2,6,0,213,14-6-2130,0,1
3,6,0,213,14-6-2131,1,1
5,6,1,213,14-6-2132,2,1
6,6,0,213,14-6-2133,3,1
0,6,0,213,14-6-2134,4,1
1,6,0,213,14-6-2135,5,1
3,6,1,213,14-6-2136,6,1
4,6,0,213,14-6-2137,7,1
5,6,0,213,14-6-2138,8,1
6,6,0,213,14-6-2139,9,1
1,6,1,214,14-6-2140,0,1
2,6,0,214,14-6-2141,1,1
3,6,0,214,14-6-2142,2,1
4,6,0,214,14-6-2143,3,1
6,6,1,214,14-6-2144,4,1
0,6,0,214,14-6-2145,5,1
1,6,0,214,14-6-2146,6,1
2,6,0,214,14-6-2147,7,1
4,6,1,214,14-6-2148,8,1
5,6,0,214,14-6-2149,9,1
6,6,0,215,14-6-2150,0,1
0,6,0,215,14-6-2151,1,1
2,6,1,215,14-6-2152,2,1
3,6,0,215,14-6-2153,3,1
4,6,0,215,14-6-2154,4,1
5,6,0,215,14-6-2155,5,1
0,6,1,215,14-6-2156,6,1
1,6,0,215,14-6-2157,7,1
2,6,0,215,14-6-2158,8,1
3,6,0,215,14-6-2159,9,1
5,6,1,216,14-6-2160,0,1
6,6,0,216,14-6-2161,1,1
0,6,0,216,14-6-2162,2,1
1,6,0,216,14-6-2163,3,1
3,6,1,216,14-6-2164,4,1
4,6,0,216,14-6-2165,5,1
5,6,0,216,14-6-2166,6,1
6,6,0,216,14-6-2167,7,1
1,6,1,216,14-6-2168,8,1
2,6,0,216,14-6-2169,9,1
3,6,0,217,14-6-2170,0,1
4,6,0,217,14-6-2171,1,1
6,6,1,217,14-6-2172,2,1
0,6,0,217,14-6-2173,3,1
1,6,0,217,14-6-2174,4,1
2,6,0,217,14-6-2175,5,1
4,6,1,217,14-6-2176,6,1
5,6,0,217,14-6-2177,7,1
6,6,0,217,14-6-2178,8,1
0,6,0,217,14-6-2179,9,1
2,6,1,218,14-6-2180,0,1
3,6,0,218,14-6-2181,1,1
4,6,0,218,14-6-2182,2,1
5,6,0,218,14-6-2183,3,1
0,6,1,218,14-6-2184,4,1
1,6,0,218,14-6-2185,5,1
2,6,0,218,14-6-2186,6,1
3,6,0,218,14-6-2187,7,1
5,6,1,218,14-6-2188,8,1
6,6,0,218,14-6-2189,9,1
0,6,0,219,14-6-2190,0,1
1,6,0,219,14-6-2191,1,1
3,6,1,219,14-6-2192,2,1
4,6,0,219,14-6-2193,3,1
5,6,0,219,14-6-2194,4,1
6,6,0,219,14-6-2195,5,1
1,6,1,219,14-6-2196,6,1
2,6,0,219,14-6-2197,7,1
3,6,0,219,14-6-2198,8,1
4,6,0,219,14-6-2199,9,1
5,6,0,220,14-6-2200,0,1
0,7,0,180,14-7-1800,0,1
1,7,0,180,14-7-1801,1,1
2,7,0,180,14-7-1802,2,1
3,7,0,180,14-7-1803,3,1
5,7,1,180,14-7-1804,4,1
6,7,0,180,14-7-1805,5,1
0,7,0,180,14-7-1806,6,1
1,7,0,180,14-7-1807,7,1
3,7,1,180,14-7-1808,8,1
4,7,0,180,14-7-1809,9,1
5,7,0,181,14-7-1810,0,1
6,7,0,181,14-7-1811,1,1
1,7,1,181,14-7-1812,2,1
2,7,0,181,14-7-1813,3,1
3,7,0,181,14-7-1814,4,1
4,7,0,181,14-7-1815,5,1
6,7,1,181,14-7-1816,6,1
0,7,0,181,14-7-1817,7,1
1,7,0,181,14-7-1818,8,1
2,7,0,181,14-7-1819,9,1
4,7,1,182,14-7-1820,0,1
5,7,0,182,14-7-1821,1,1
6,7,0,182,14-7-1822,2,1
0,7,0,182,14-7-1823,3,1
2,7,1,182,14-7-1824,4,1
3,7,0,182,14-7-1825,5,1
4,7,0,182,14-7-1826,6,1
5,7,0,182,14-7-1827,7,1
0,7,1,182,14-7-1828,8,1
1,7,0,182,14-7-1829,9,1
2,7,0,183,14-7-1830,0,1
3,7,0,183,14-7-1831,1,1
5,7,1,183,14-7-1832,2,1
6,7,0,183,14-7-1833,3,1
0,7,0,183,14-7-1834,4,1
1,7,0,183,14-7-1835,5,1
3,7,1,183,14-7-1836,6,1
4,7,0,183,14-7-1837,7,1
5,7,0,183,14-7-1838,8,1
6,7,0,183,14-7-1839,9,1
1,7,1,184,14-7-1840,0,1
2,7,0,184,14-7-1841,1,1
3,7,0,184,14-7-1842,2,1
4,7,0,184,14-7-1843,3,1
6,7,1,184,14-7-1844,4,1
0,7,0,184,14-7-1845,5,1
1,7,0,184,14-7-1846,6,1
2,7,0,184,14-7-1847,7,1
4,7,1,184,14-7-1848,8,1
5,7,0,184,14-7-1849,9,1
6,7,0,185,14-7-1850,0,1
0,7,0,185,14-7-1851,1,1
2,7,1,185,14-7-1852,2,1
3,7,0,185,14-7-1853,3,1
4,7,0,185,14-7-1854,4,1
5,7,0,185,14-7-1855,5,1
0,7,1,185,14-7-1856,6,1
1,7,0,185,14-7-1857,7,1
2,7,0,185,14-7-1858,8,1
3,7,0,185,14-7-1859,9,1
5,7,1,186,14-7-1860,0,1
6,7,0,186,14-7-1861,1,1
0,7,0,186,14-7-1862,2,1
1,7,0,186,14-7-1863,3,1
3,7,1,186,14-7-1864,4,1
4,7,0,186,14-7-1865,5,1
5,7,0,186,14-7-1866,6,1
6,7,0,186,14-7-1867,7,1
1,7,1,186,14-7-1868,8,1
2,7,0,186,14-7-1869,9,1
3,7,0,187,14-7-1870,0,1
4,7,0,187,14-7-1871,1,1
6,7,1,187,14-7-1872,2,1
0,7,0,187,14-7-1873,3,1
1,7,0,187,14-7-1874,4,1
2,7,0,187,14-7-1875,5,1
4,7,1,187,14-7-1876,6,1
5,7,0,187,14-7-1877,7,1
6,7,0,187,14-7-1878,8,1
0,7,0,187,14-7-1879,9,1
2,7,1,188,14-7-1880,0,1
3,7,0,188,14-7-1881,1,1
4,7,0,188,14-7-1882,2,1
5,7,0,188,14-7-1883,3,1
0,7,1,188,14-7-1884,4,1
1,7,0,188,14-7-1885,5,1
2,7,0,188,14-7-1886,6,1
3,7,0,188,14-7-1887,7,1
5,7,1,188,14-7-1888,8,1
6,7,0,188,14-7-1889,9,1
0,7,0,189,14-7-1890,0,1
1,7,0,189,14-7-1891,1,1
3,7,1,189,14-7-1892,2,1
4,7,0,189,14-7-1893,3,1
5,7,0,189,14-7-1894,4,1
6,7,0,189,14-7-1895,5,1
1,7,1,189,14-7-1896,6,1
2,7,0,189,14-7-1897,7,1
3,7,0,189,14-7-1898,8,1
4,7,0,189,14-7-1899,9,1
5,7,0,190,14-7-1900,0,1
6,7,0,190,14-7-1901,1,1
0,7,0,190,14-7-1902,2,1
1,7,0,190,14-7-1903,3,1
3,7,1,190,14-7-1904,4,1
4,7,0,190,14-7-1905,5,1
5,7,0,190,14-7-1906,6,1
6,7,0,190,14-7-1907,7,1
1,7,1,190,14-7-1908,8,1
2,7,0,190,14-7-1909,9,1
3,7,0,191,14-7-1910,0,1
4,7,0,191,14-7-1911,1,1
6,7,1,191,14-7-1912,2,1
0,7,0,191,14-7-1913,3,1
1,7,0,191,14-7-1914,4,1
2,7,0,191,14-7-1915,5,1
4,7,1,191,14-7-1916,6,1
5,7,0,191,14-7-1917,7,1
6,7,0,191,14-7-1918,8,1
0,7,0,191,14-7-1919,9,1
2,7,1,192,14-7-1920,0,1
3,7,0,192,14-7-1921,1,1
4,7,0,192,14-7-1922,2,1
5,7,0,192,14-7-1923,3,1
0,7,1,192,14-7-1924,4,1
1,7,0,192,14-7-1925,5,1
2,7,0,192,14-7-1926,6,1
3,7,0,192,14-7-1927,7,1
5,7,1,192,14-7-1928,8,1
6,7,0,192,14-7-1929,9,1
0,7,0,193,14-7-1930,0,1
1,7,0,193,14-7-1931,1,1
3,7,1,193,14-7-1932,2,1
4,7,0,193,14-7-1933,3,1
5,7,0,193,14-7-1934,4,1
6,7,0,193,14-7-1935,5,1
1,7,1,193,14-7-1936,6,1
2,7,0,193,14-7-1937,7,1
3,7,0,193,14-7-1938,8,1
4,7,0,193,14-7-1939,9,1
6,7,1,194,14-7-1940,0,1
0,7,0,194,14-7-1941,1,1
1,7,0,194,14-7-1942,2,1
2,7,0,194,14-7-1943,3,1
4,7,1,194,14-7-1944,4,1
5,7,0,194,14-7-1945,5,1
6,7,0,194,14-7-1946,6,1
0,7,0,194,14-7-1947,7,1
2,7,1,194,14-7-1948,8,1
3,7,0,194,14-7-1949,9,1
4,7,0,195,14-7-1950,0,1
5,7,0,195,14-7-1951,1,1
0,7,1,195,14-7-1952,2,1
1,7,0,195,14-7-1953,3,1
2,7,0,195,14-7-1954,4,1
3,7,0,195,14-7-1955,5,1
5,7,1,195,14-7-1956,6,1
6,7,0,195,14-7-1957,7,1
0,7,0,195,14-7-1958,8,1
1,7,0,195,14-7-1959,9,1
3,7,1,196,14-7-1960,0,1
4,7,0,196,14-7-1961,1,1
5,7,0,196,14-7-1962,2,1
6,7,0,196,14-7-1963,3,1
1,7,1,196,14-7-1964,4,1
2,7,0,196,14-7-1965,5,1
3,7,0,196,14-7-1966,6,1
4,7,0,196,14-7-1967,7,1
6,7,1,196,14-7-1968,8,1
0,7,0,196,14-7-1969,9,1
1,7,0,197,14-7-1970,0,1
2,7,0,197,14-7-1971,1,1
4,7,1,197,14-7-1972,2,1
5,7,0,197,14-7-1973,3,1
6,7,0,197,14-7-1974,4,1
0,7,0,197,14-7-1975,5,1
2,7,1,197,14-7-1976,6,1
3,7,0,197,14-7-1977,7,1
4,7,0,197,14-7-1978,8,1
5,7,0,197,14-7-1979,9,1
0,7,1,198,14-7-1980,0,1
1,7,0,198,14-7-1981,1,1
2,7,0,198,14-7-1982,2,1
3,7,0,198,14-7-1983,3,1
5,7,1,198,14-7-1984,4,1
6,7,0,198,14-7-1985,5,1
0,7,0,198,14-7-1986,6,1
1,7,0,198,14-7-1987,7,1
3,7,1,198,14-7-1988,8,1
4,7,0,198,14-7-1989,9,1
5,7,0,199,14-7-1990,0,1
6,7,0,199,14-7-1991,1,1
1,7,1,199,14-7-1992,2,1
2,7,0,199,14-7-1993,3,1
3,7,0,199,14-7-1994,4,1
4,7,0,199,14-7-1995,5,1
6,7,1,199,14-7-1996,6,1
0,7,0,199,14-7-1997,7,1
1,7,0,199,14-7-1998,8,1
2,7,0,199,14-7-1999,9,1
4,7,1,200,14-7-2000,0,1
5,7,0,200,14-7-2001,1,1
6,7,0,200,14-7-2002,2,1
0,7,0,200,14-7-2003,3,1
2,7,1,200,14-7-2004,4,1
3,7,0,200,14-7-2005,5,1
4,7,0,200,14-7-2006,6,1
5,7,0,200,14-7-2007,7,1
0,7,1,200,14-7-2008,8,1
1,7,0,200,14-7-2009,9,1
2,7,0,201,14-7-2010,0,1
3,7,0,201,14-7-2011,1,1
5,7,1,201,14-7-2012,2,1
6,7,0,201,14-7-2013,3,1
0,7,0,201,14-7-2014,4,1
1,7,0,201,14-7-2015,5,1
3,7,1,201,14-7-2016,6,1
4,7,0,201,14-7-2017,7,1
5,7,0,201,14-7-2018,8,1
6,7,0,201,14-7-2019,9,1
1,7,1,202,14-7-2020,0,1
2,7,0,202,14-7-2021,1,1
3,7,0,202,14-7-2022,2,1
4,7,0,202,14-7-2023,3,1
6,7,1,202,14-7-2024,4,1
0,7,0,202,14-7-2025,5,1
1,7,0,202,14-7-2026,6,1
2,7,0,202,14-7-2027,7,1
4,7,1,202,14-7-2028,8,1
5,7,0,202,14-7-2029,9,1
6,7,0,203,14-7-2030,0,1
0,7,0,203,14-7-2031,1,1
2,7,1,203,14-7-2032,2,1
3,7,0,203,14-7-2033,3,1
4,7,0,203,14-7-2034,4,1
5,7,0,203,14-7-2035,5,1
0,7,1,203,14-7-2036,6,1
1,7,0,203,14-7-2037,7,1
2,7,0,203,14-7-2038,8,1
3,7,0,203,14-7-2039,9,1
5,7,1,204,14-7-2040,0,1
6,7,0,204,14-7-2041,1,1
0,7,0,204,14-7-2042,2,1
1,7,0,204,14-7-2043,3,1
3,7,1,204,14-7-2044,4,1
4,7,0,204,14-7-2045,5,1
5,7,0,204,14-7-2046,6,1
6,7,0,204,14-7-2047,7,1
1,7,1,204,14-7-2048,8,1
2,7,0,204,14-7-2049,9,1
3,7,0,205,14-7-2050,0,1
4,7,0,205,14-7-2051,1,1
6,7,1,205,14-7-2052,2,1
0,7,0,205,14-7-2053,3,1
1,7,0,205,14-7-2054,4,1
2,7,0,205,14-7-2055,5,1
4,7,1,205,14-7-2056,6,1
5,7,0,205,14-7-2057,7,1
6,7,0,205,14-7-2058,8,1
0,7,0,205,14-7-2059,9,1
2,7,1,206,14-7-2060,0,1
3,7,0,206,14-7-2061,1,1
4,7,0,206,14-7-2062,2,1
5,7,0,206,14-7-2063,3,1
0,7,1,206,14-7-2064,4,1
1,7,0,206,14-7-2065,5,1
2,7,0,206,14-7-2066,6,1
3,7,0,206,14-7-2067,7,1
5,7,1,206,14-7-2068,8,1
6,7,0,206,14-7-2069,9,1
0,7,0,207,14-7-2070,0,1
1,7,0,207,14-7-2071,1,1
3,7,1,207,14-7-2072,2,1
4,7,0,207,14-7-2073,3,1
5,7,0,207,14-7-2074,4,1
6,7,0,207,14-7-2075,5,1
1,7,1,207,14-7-2076,6,1
2,7,0,207,14-7-2077,7,1
3,7,0,207,14-7-2078,8,1
4,7,0,207,14-7-2079,9,1
6,7,1,208,14-7-2080,0,1
0,7,0,208,14-7-2081,1,1
1,7,0,208,14-7-2082,2,1
2,7,0,208,14-7-2083,3,1
4,7,1,208,14-7-2084,4,1
5,7,0,208,14-7-2085,5,1
6,7,0,208,14-7-2086,6,1
0,7,0,208,14-7-2087,7,1
2,7,1,208,14-7-2088,8,1
3,7,0,208,14-7-2089,9,1
4,7,0,209,14-7-2090,0,1
5,7,0,209,14-7-2091,1,1
0,7,1,209,14-7-2092,2,1
1,7,0,209,14-7-2093,3,1
2,7,0,209,14-7-2094,4,1
3,7,0,209,14-7-2095,5,1
5,7,1,209,14-7-2096,6,1
6,7,0,209,14-7-2097,7,1
0,7,0,209,14-7-2098,8,1
1,7,0,209,14-7-2099,9,1
2,7,0,210,14-7-2100,0,1
3,7,0,210,14-7-2101,1,1
4,7,0,210,14-7-2102,2,1
5,7,0,210,14-7-2103,3,1
0,7,1,210,14-7-2104,4,1
1,7,0,210,14-7-2105,5,1
2,7,0,210,14-7-2106,6,1
3,7,0,210,14-7-2107,7,1
5,7,1,210,14-7-2108,8,1
6,7,0,210,14-7-2109,9,1
0,7,0,211,14-7-2110,0,1
1,7,0,211,14-7-2111,1,1
3,7,1,211,14-7-2112,2,1
4,7,0,211,14-7-2113,3,1
5,7,0,211,14-7-2114,4,1
6,7,0,211,14-7-2115,5,1
1,7,1,211,14-7-2116,6,1
2,7,0,211,14-7-2117,7,1
3,7,0,211,14-7-2118,8,1
4,7,0,211,14-7-2119,9,1
6,7,1,212,14-7-2120,0,1
0,7,0,212,14-7-2121,1,1
1,7,0,212,14-7-2122,2,1
2,7,0,212,14-7-2123,3,1
4,7,1,212,14-7-2124,4,1
5,7,0,212,14-7-2125,5,1
6,7,0,212,14-7-2126,6,1
0,7,0,212,14-7-2127,7,1
2,7,1,212,14-7-2128,8,1
3,7,0,212,14-7-2129,9,1
4,7,0,213,14-7-2130,0,1
5,7,0,213,14-7-2131,1,1
0,7,1,213,14-7-2132,2,1
1,7,0,213,14-7-2133,3,1
2,7,0,213,14-7-2134,4,1
3,7,0,213,14-7-2135,5,1
5,7,1,213,14-7-2136,6,1
6,7,0,213,14-7-2137,7,1
0,7,0,213,14-7-2138,8,1
1,7,0,213,14-7-2139,9,1
3,7,1,214,14-7-2140,0,1
4,7,0,214,14-7-2141,1,1
5,7,0,214,14-7-2142,2,1
6,7,0,214,14-7-2143,3,1
1,7,1,214,14-7-2144,4,1
2,7,0,214,14-7-2145,5,1
3,7,0,214,14-7-2146,6,1
4,7,0,214,14-7-2147,7,1
6,7,1,214,14-7-2148,8,1
0,7,0,214,14-7-2149,9,1
1,7,0,215,14-7-2150,0,1
2,7,0,215,14-7-2151,1,1
4,7,1,215,14-7-2152,2,1
5,7,0,215,14-7-2153,3,1
6,7,0,215,14-7-2154,4,1
0,7,0,215,14-7-2155,5,1
2,7,1,215,14-7-2156,6,1
3,7,0,215,14-7-2157,7,1
4,7,0,215,14-7-2158,8,1
5,7,0,215,14-7-2159,9,1
0,7,1,216,14-7-2160,0,1
1,7,0,216,14-7-2161,1,1
2,7,0,216,14-7-2162,2,1
3,7,0,216,14-7-2163,3,1
5,7,1,216,14-7-2164,4,1
6,7,0,216,14-7-2165,5,1
0,7,0,216,14-7-2166,6,1
1,7,0,216,14-7-2167,7,1
3,7,1,216,14-7-2168,8,1
4,7,0,216,14-7-2169,9,1
5,7,0,217,14-7-2170,0,1
6,7,0,217,14-7-2171,1,1
1,7,1,217,14-7-2172,2,1
2,7,0,217,14-7-2173,3,1
3,7,0,217,14-7-2174,4,1
4,7,0,217,14-7-2175,5,1
6,7,1,217,14-7-2176,6,1
0,7,0,217,14-7-2177,7,1
1,7,0,217,14-7-2178,8,1
2,7,0,217,14-7-2179,9,1
4,7,1,218,14-7-2180,0,1
5,7,0,218,14-7-2181,1,1
6,7,0,218,14-7-2182,2,1
0,7,0,218,14-7-2183,3,1
2,7,1,218,14-7-2184,4,1
3,7,0,218,14-7-2185,5,1
4,7,0,218,14-7-2186,6,1
5,7,0,218,14-7-2187,7,1
0,7,1,218,14-7-2188,8,1
1,7,0,218,14-7-2189,9,1
2,7,0,219,14-7-2190,0,1
3,7,0,219,14-7-2191,1,1
5,7,1,219,14-7-2192,2,1
6,7,0,219,14-7-2193,3,1
0,7,0,219,14-7-2194,4,1
1,7,0,219,14-7-2195,5,1
3,7,1,219,14-7-2196,6,1
4,7,0,219,14-7-2197,7,1
5,7,0,219,14-7-2198,8,1
6,7,0,219,14-7-2199,9,1
0,7,0,220,14-7-2200,0,1
3,8,0,180,14-8-1800,0,1
4,8,0,180,14-8-1801,1,1
5,8,0,180,14-8-1802,2,1
6,8,0,180,14-8-1803,3,1
1,8,1,180,14-8-1804,4,1
2,8,0,180,14-8-1805,5,1
3,8,0,180,14-8-1806,6,1
4,8,0,180,14-8-1807,7,1
6,8,1,180,14-8-1808,8,1
0,8,0,180,14-8-1809,9,1
1,8,0,181,14-8-1810,0,1
2,8,0,181,14-8-1811,1,1
4,8,1,181,14-8-1812,2,1
5,8,0,181,14-8-1813,3,1
6,8,0,181,14-8-1814,4,1
0,8,0,181,14-8-1815,5,1
2,8,1,181,14-8-1816,6,1
3,8,0,181,14-8-1817,7,1
4,8,0,181,14-8-1818,8,1
5,8,0,181,14-8-1819,9,1
0,8,1,182,14-8-1820,0,1
1,8,0,182,14-8-1821,1,1
2,8,0,182,14-8-1822,2,1
3,8,0,182,14-8-1823,3,1
5,8,1,182,14-8-1824,4,1
6,8,0,182,14-8-1825,5,1
0,8,0,182,14-8-1826,6,1
1,8,0,182,14-8-1827,7,1
3,8,1,182,14-8-1828,8,1
4,8,0,182,14-8-1829,9,1
5,8,0,183,14-8-1830,0,1
6,8,0,183,14-8-1831,1,1
1,8,1,183,14-8-1832,2,1
2,8,0,183,14-8-1833,3,1
3,8,0,183,14-8-1834,4,1
4,8,0,183,14-8-1835,5,1
6,8,1,183,14-8-1836,6,1
0,8,0,183,14-8-1837,7,1
1,8,0,183,14-8-1838,8,1
2,8,0,183,14-8-1839,9,1
4,8,1,184,14-8-1840,0,1
5,8,0,184,14-8-1841,1,1
6,8,0,184,14-8-1842,2,1
0,8,0,184,14-8-1843,3,1
2,8,1,184,14-8-1844,4,1
3,8,0,184,14-8-1845,5,1
4,8,0,184,14-8-1846,6,1
5,8,0,184,14-8-1847,7,1
0,8,1,184,14-8-1848,8,1
1,8,0,184,14-8-1849,9,1
