,weekday_name,month,century,century_year,leap_year_condition,predicted_days_group_index,correct_output
92032,3,2,2,0.3,0,0,5
38161,5,12,0,6.6,0,8,7
75917,1,10,1,2.8,1,8,8
96074,3,12,2,3.5,0,8,5
122804,1,7,0,9.8,0,9,4
90682,2,11,0,5.6,1,8,4
108303,1,7,0,3.3,0,9,8
51990,1,10,2,6.1,0,8,3
31749,6,8,0,7.0,0,9,6
107248,3,4,1,8.1,0,2,8
88226,0,5,0,0.6,0,9,4
63798,6,4,0,3.9,0,2,6
54016,3,3,2,8.2,0,9,4
122568,1,6,2,6.3,0,9,4
38802,5,1,3,0.6,0,9,8
94440,5,8,2,0.5,0,9,5
108587,4,7,3,1.7,0,9,8
118881,2,9,1,8.5,0,9,3
57206,2,11,2,6.4,1,8,4
73520,4,4,1,3.7,0,2,8
12884,4,9,0,5.2,1,8,2
49250,3,3,3,2.8,1,9,3
106036,6,1,1,7.2,1,9,8
116325,2,3,0,3.5,0,9,3
144763,0,5,3,0.6,0,9,9
37477,0,10,1,8.4,1,8,7
23744,5,12,0,8.5,0,8,4
68235,2,3,0,6.5,0,9,7
75910,6,10,1,2.1,0,8,8
71045,3,10,0,6.8,1,8,7
129454,3,11,3,3.2,1,8,5
14738,2,1,3,0.2,0,9,3
53096,6,1,1,6.4,1,9,4
141269,6,7,0,2.0,1,9,8
108521,6,7,2,5.1,0,9,8
16301,2,5,2,6.1,0,9,3
58051,3,1,3,0.7,0,9,5
102494,4,4,2,3.9,0,2,7
31304,4,7,0,2.6,0,9,6
85752,6,10,3,3.9,0,8,3
98382,0,6,1,3.7,0,9,6
129833,5,12,3,1.0,0,8,5
40189,3,5,0,8.9,0,9,8
12699,4,8,2,6.8,1,9,9
466,2,2,0,6.5,0,0,0
64108,0,4,3,4.9,0,2,6
123221,2,8,1,1.4,0,9,4
104221,6,8,3,6.2,0,9,7
28247,6,11,1,7.7,0,8,5
100875,5,12,2,2.4,1,8,6
109758,1,10,2,8.5,0,8,8
23395,4,11,1,3.7,0,8,4
33419,0,12,1,3.6,1,8,6
7781,3,8,1,6.2,0,9,8
21034,2,5,1,8.2,0,9,4
36890,3,8,3,9.9,0,9,7
98071,4,5,2,2.7,0,9,6
26537,3,7,0,7.1,0,9,5
119686,4,11,1,8.8,1,8,3
98707,6,7,0,6.1,0,9,6
137482,5,8,2,4.3,0,9,7
1084,6,3,2,8.2,0,9,7
30425,1,4,3,5.0,0,2,6
77384,1,1,3,9.2,1,9,9
78865,4,5,2,6.9,0,9,9
22254,3,8,1,9.9,0,9,4
31837,3,8,1,5.8,0,9,6
90979,0,11,3,5.3,0,8,4
17723,3,9,0,7.9,0,9,3
3839,1,10,2,3.0,0,8,7
144457,5,5,0,0.0,0,9,9
70143,5,7,3,6.9,0,9,7
47041,4,10,1,2.4,1,8,9
97949,6,5,1,0.5,0,9,6
14902,5,2,0,6.5,0,0,3
6076,1,4,0,6.1,0,2,8
93931,1,7,0,9.7,0,9,5
46488,1,8,3,7.3,0,9,9
68844,5,4,2,7.3,0,2,7
65493,3,8,1,3.0,0,9,6
76869,4,12,2,7.8,0,8,8
79621,0,7,2,2.3,0,9,9
1975,2,5,3,7.1,0,9,7
15252,4,3,0,1.4,0,9,3
73937,5,5,1,5.3,0,9,8
63702,5,3,3,4.4,1,9,6
30998,1,6,1,2.1,0,9,6
91340,1,12,3,1.3,0,8,4
17624,5,8,3,8.1,0,9,3
72284,5,1,1,0.4,1,9,8
87224,0,2,2,0.7,0,0,4
7556,2,7,3,3.8,0,9,8
69390,6,6,0,1.7,0,9,7
93180,3,5,1,4.8,1,9,5
49093,3,3,1,7.1,0,9,3
89852,4,9,0,2.8,1,8,4
86545,0,12,3,3.0,0,8,3
145868,4,10,2,0.8,1,8,9
118178,1,7,2,8.4,1,9,3
35053,4,4,1,6.6,0,2,7
70346,6,8,1,7.1,0,9,7
72935,5,2,3,5.4,0,0,1
118670,4,8,3,7.5,0,9,3
19227,0,12,3,8.0,1,8,3
124032,4,10,1,2.3,0,8,4
114676,0,10,3,9.1,0,8,9
43806,2,2,0,9.7,0,0,2
99866,1,10,0,1.7,0,8,6
50581,2,7,0,5.5,0,9,3
5345,1,2,1,3.2,1,0,1
59402,5,5,0,5.4,0,9,5
5826,4,3,2,1.2,1,9,8
36001,2,6,3,1.2,1,9,7
144362,2,3,3,0.6,0,9,9
103841,1,7,3,8.3,0,9,7
69313,0,5,3,4.1,0,9,7
78217,2,4,0,2.2,0,2,2
9346,6,12,1,2.3,0,8,8
137590,6,8,3,5.1,0,9,7
12275,0,7,2,4.5,0,9,9
100746,5,12,0,9.5,0,8,6
144954,4,7,0,9.6,1,9,9
3934,0,10,3,2.5,0,8,7
10171,6,2,1,4.6,0,0,2
72025,5,12,2,4.6,0,8,7
68451,5,3,2,8.1,0,9,7
4844,0,1,0,3.2,1,9,8
5787,4,3,1,7.3,0,9,8
130416,5,2,0,9.1,0,0,6
24793,2,2,3,3.2,1,0,5
99342,6,8,2,9.5,0,9,6
17708,6,9,0,6.4,1,8,3
108293,2,7,0,2.3,0,9,8
10336,1,2,3,1.1,0,0,2
137430,3,8,1,9.1,0,9,7
12710,3,8,2,7.9,0,9,9
1181,0,3,3,7.9,0,9,7
88211,3,4,3,9.2,1,2,4
146043,4,10,3,8.3,0,8,9
106408,1,2,1,4.3,0,0,1
41167,3,7,2,6.5,0,9,8
113740,4,8,2,5.7,0,9,9
124577,5,11,2,6.7,0,8,4
40887,4,6,3,8.6,0,9,8
81683,1,12,2,8.0,1,8,9
16873,0,7,0,3.1,0,9,3
47717,6,11,3,9.9,0,8,2
60338,2,7,1,8.8,1,9,5
97008,5,2,3,6.7,0,0,6
97165,2,3,1,2.3,0,9,6
49027,5,3,1,0.5,0,9,3
85905,2,11,0,9.1,0,8,3
133971,1,11,0,3.7,0,8,6
13124,2,9,2,9.2,1,8,2
80347,2,9,1,4.7,0,9,2
39583,4,3,2,8.5,0,9,8
33198,5,11,3,1.6,1,8,6
68426,2,3,2,5.6,1,9,7
115907,2,2,0,1.8,0,0,3
66804,6,11,2,3.8,0,8,6
51567,6,9,2,3.9,0,9,3
126686,5,4,3,7.1,0,2,5
130410,5,2,0,8.5,0,0,6
82056,3,1,2,5.2,1,9,3
110636,2,12,3,6.1,0,8,8
27111,5,8,2,4.4,1,9,5
137669,1,9,0,2.9,0,9,7
28582,2,12,1,1.1,0,8,5
118356,6,8,0,6.1,0,9,3
47506,3,11,1,8.8,1,8,2
141540,0,7,2,9.1,0,9,8
44564,6,4,0,5.3,0,2,2
54493,2,4,3,5.8,0,2,4
81696,3,12,2,9.3,0,8,9
124746,5,12,0,3.5,0,8,4
23375,0,11,1,1.7,0,8,4
61597,3,10,2,4.4,1,8,5
92997,6,4,3,6.6,0,2,5
46021,6,7,3,0.7,0,9,9
74291,5,6,1,0.6,0,9,8
19403,2,1,1,5.5,0,9,4
34570,5,3,0,8.4,1,9,7
5577,3,2,3,6.4,1,0,1
85978,2,11,1,6.4,1,8,3
80309,4,9,1,0.9,0,9,2
3562,6,9,3,5.4,0,9,7
61021,0,9,0,6.9,0,9,5
12993,6,9,1,6.1,0,9,2
142921,0,11,0,6.8,1,8,8
85422,2,10,0,0.9,0,8,3
6710,6,5,2,9.4,0,9,8
49098,3,3,1,7.6,1,9,3
24636,3,2,1,7.5,0,0,5
8723,0,10,3,0.2,0,8,8
46629,2,9,1,1.3,0,9,2
92729,2,4,0,9.8,0,2,5
99456,2,9,0,0.8,1,8,6
29947,1,3,2,7.3,0,9,6
115004,3,11,3,1.8,0,8,2
28294,2,11,2,2.4,1,8,5
32509,1,10,0,2.8,1,8,6
73181,1,3,1,9.9,0,9,8
84940,3,8,3,2.9,0,9,3
115084,5,11,3,9.8,0,8,2
10443,0,3,0,1.7,0,9,9
21154,4,5,3,0.2,0,9,4
85348,1,9,3,3.6,1,8,3
141388,6,7,1,3.9,0,9,8
100921,6,12,2,7.0,0,8,6
4629,5,12,2,1.8,0,8,7
23085,3,10,2,2.8,1,8,4
42619,6,11,1,1.3,0,8,8
77123,5,1,1,3.1,0,9,9
115633,3,1,1,4.5,0,9,3
34214,4,2,1,2.9,0,0,0
109247,1,9,1,7.5,0,9,8
133354,2,9,2,2.2,0,9,6
78189,1,3,3,9.5,0,9,9
80381,3,9,1,8.1,0,9,2
58606,1,3,0,6.0,1,9,5
37179,0,9,2,8.7,0,9,7
95823,6,11,3,8.5,0,8,5
32934,6,11,0,5.2,1,8,6
97596,1,4,1,5.3,0,2,6
94184,0,7,3,5.0,0,9,5
77639,5,2,2,4.6,0,0,2
56635,4,10,0,9.4,0,8,4
20809,2,4,3,5.8,0,2,4
11179,0,4,3,5.2,1,2,2
71053,6,10,0,7.6,1,8,7
24541,4,2,0,8.0,1,0,5
79179,3,6,1,8.2,0,9,2
97035,4,2,3,9.4,0,0,6
22082,6,8,0,2.7,0,9,4
146002,2,10,3,4.2,0,8,9
143445,0,12,1,9.1,0,8,8
301,5,1,3,0.1,0,9,7
86475,5,12,2,6.0,1,8,3
1692,1,5,0,8.8,1,9,7
129779,2,12,2,5.6,1,8,5
30250,0,4,1,7.5,0,2,6
143957,1,1,3,0.2,0,9,9
129284,1,11,1,6.2,0,8,5
75597,2,9,2,0.9,0,9,8
76323,3,11,1,3.3,0,8,8
135626,3,3,3,9.2,1,9,7
49876,6,5,1,5.2,1,9,3
131351,6,4,2,2.4,1,2,6
67064,1,12,0,9.7,0,8,6
96411,3,1,1,7.1,0,9,6
142402,3,9,3,5.1,0,9,8
69111,0,5,1,3.9,0,9,7
122141,1,5,2,3.7,0,9,4
57519,6,12,1,7.6,1,8,4
25929,2,5,2,6.5,0,9,5
102040,5,3,1,8.6,0,9,7
22236,2,8,1,8.1,0,9,4
31311,6,7,0,3.3,0,9,6
135797,6,4,1,6.2,0,2,7
2437,4,7,0,3.1,0,9,7
108947,6,8,2,7.6,1,9,8
26948,5,8,0,8.1,0,9,5
73193,2,3,2,1.1,0,9,8
50069,1,5,3,4.5,0,9,3
120114,4,12,2,1.5,0,8,3
85424,4,10,0,1.1,0,8,3
1443,6,4,2,4.0,1,2,7
118320,3,8,0,2.5,0,9,3
120886,1,2,1,8.5,0,0,4
113562,6,8,0,7.9,0,9,9
114415,4,10,1,3.0,0,8,9
103851,0,7,3,9.3,0,9,7
18782,6,11,3,3.6,1,8,3
104334,1,9,0,7.4,0,9,7
85411,2,9,3,9.9,0,9,3
85440,3,10,0,2.7,0,8,3
32019,6,8,3,4.0,1,9,6
67278,0,12,3,1.1,0,8,6
50457,2,6,3,3.2,1,9,3
75158,0,8,1,7.1,0,9,8
76681,1,12,0,9.0,0,8,8
137339,2,8,1,0.0,0,9,7
100751,4,12,1,0.0,0,8,6
50331,6,6,2,0.6,0,9,3
101045,6,12,3,9.4,0,8,6
24924,3,3,0,6.2,0,9,5
115925,3,2,0,3.6,1,0,3
49550,6,4,2,2.7,0,2,3
83708,1,5,3,0.0,0,9,3
117196,2,5,1,0.4,1,9,3
105673,2,12,2,1.0,0,8,7
59818,6,6,0,6.9,0,9,5
56536,0,9,3,9.6,1,8,4
86516,6,12,3,0.1,0,8,3
121915,6,5,0,1.1,0,9,4
131376,2,4,2,4.9,0,2,6
95450,4,11,0,1.2,1,8,5
49092,2,3,1,7.0,0,9,3
78408,2,4,2,1.3,0,2,2
118742,4,9,0,4.6,0,9,3
91256,2,12,2,2.9,0,8,4
118574,4,8,2,7.9,0,9,3
31951,6,8,2,7.2,1,9,6
15471,4,3,2,3.3,0,9,3
17732,1,9,0,8.8,1,8,3
141284,3,7,0,3.5,0,9,8
98537,5,6,2,9.2,1,9,6
110349,2,12,0,7.4,0,8,8
59522,0,5,1,7.4,0,9,5
18514,2,11,0,6.8,1,8,3
142176,2,9,1,2.5,0,9,8
29584,5,2,3,1.1,0,0,6
23994,0,12,3,3.5,0,8,4
2113,0,6,1,0.8,1,9,7
133441,5,9,3,0.9,0,9,6
2341,4,6,3,3.6,1,9,7
62569,3,1,0,1.3,0,9,6
143208,6,11,3,5.5,0,8,8
36910,1,9,0,1.8,0,9,7
60708,1,8,1,5.7,0,9,5
24079,2,1,0,1.9,0,9,5
112609,1,5,3,2.9,0,9,9
38129,0,12,0,3.4,0,8,7
62171,4,12,0,1.6,1,8,5
21300,5,6,0,4.7,0,9,4
122145,6,5,2,4.1,0,9,4
69807,0,7,0,3.3,0,9,7
2985,1,8,1,7.8,0,9,7
41627,2,8,3,2.4,1,9,8
44199,6,3,0,8.9,0,9,9
140980,3,6,1,3.2,1,9,8
113560,4,8,0,7.7,0,9,9
13483,0,10,2,5.0,0,8,9
135933,1,4,2,9.8,0,2,7
54162,3,4,0,2.7,0,2,4
141024,2,6,1,7.6,1,9,8
33501,4,12,2,1.8,0,8,6
84368,4,7,1,5.8,0,9,3
44008,1,2,2,9.9,0,0,2
27695,4,10,0,2.6,0,8,5
44708,3,4,1,9.7,0,2,2
82977,0,3,3,7.1,0,9,3
71724,1,11,3,4.6,0,8,7
85772,3,10,3,5.9,0,8,3
55661,0,7,3,2.3,0,9,4
122056,0,5,1,5.2,1,9,4
111529,0,3,0,5.1,0,9,9
25455,0,4,1,9.2,1,2,5
96772,5,2,1,3.1,0,0,6
22196,1,8,1,4.1,0,9,4
70681,4,9,1,0.5,0,9,7
34872,2,3,3,8.6,0,9,7
740,6,2,3,3.9,0,0,0
55601,3,7,2,6.3,0,9,4
141847,5,8,1,9.7,0,9,8
18270,5,10,2,2.5,0,8,3
2959,4,8,1,5.2,1,9,7
134154,5,11,2,2.0,1,8,6
76373,2,11,1,8.3,0,8,8
140969,3,6,1,2.1,0,9,8
5857,0,3,2,4.3,0,9,8
125448,4,1,3,3.6,1,9,5
94726,5,9,0,9.0,0,9,5
99369,4,8,3,2.2,0,9,6
44936,0,5,0,2.4,1,9,9
33261,6,11,3,7.9,0,8,6
65231,6,7,2,6.9,0,9,6
72473,4,1,2,9.3,0,9,8
92744,6,4,1,1.3,0,2,5
29527,5,2,2,5.4,0,0,6
80013,6,8,2,1.4,0,9,9
88421,5,5,2,0.1,0,9,4
26742,0,7,2,7.6,1,9,5
8662,2,10,2,4.1,0,8,8
117363,0,5,2,7.1,0,9,3
62953,5,1,3,9.7,0,9,6
96681,4,2,0,4.0,1,0,6
89553,1,8,1,3.0,0,9,4
80715,5,10,1,1.4,0,8,9
134447,5,12,1,1.2,1,8,6
129642,5,12,1,1.9,0,8,5
95062,3,10,0,2.5,0,8,5
104009,1,8,1,5.0,0,9,7
95776,3,11,3,3.8,0,8,5
90444,5,10,2,1.9,0,8,4
112413,2,5,1,3.3,0,9,9
71366,3,10,3,8.9,0,8,7
5431,4,2,2,1.8,0,0,1
87486,3,3,0,6.8,1,9,4
78219,5,4,0,2.4,1,2,2
84931,6,8,3,2.0,1,9,3
75738,2,9,3,5.0,0,9,8
135408,4,3,1,7.4,0,9,7
61132,5,9,1,8.0,1,8,5
103518,6,7,0,6.0,1,9,7
122410,0,6,1,0.5,0,9,4
95125,5,10,0,8.8,1,8,5
125554,5,2,0,4.1,0,0,5
133846,5,10,3,1.3,0,8,6
125407,3,1,2,9.5,0,9,5
111021,6,1,3,4.5,0,9,9
9837,3,1,2,1.3,0,9,9
67570,1,1,2,0.2,0,9,7
50149,4,6,0,2.4,1,9,3
137259,1,8,0,2.0,1,9,7
49451,2,4,1,2.8,1,2,3
18358,2,10,3,1.3,0,8,3
110943,0,1,2,6.7,0,9,9
84867,4,8,2,5.6,1,9,3
88531,1,5,3,1.1,0,9,4
90153,0,9,3,2.9,0,9,4
5441,2,2,2,2.8,1,0,1
128330,3,9,0,1.0,0,9,5
36792,0,8,3,0.1,0,9,7
50305,2,6,1,8.0,1,9,3
48247,1,1,1,2.7,0,9,3
10643,4,3,2,1.7,0,9,9
46449,1,8,3,3.4,0,9,9
141750,3,8,1,0.0,0,9,8
98017,0,5,1,7.3,0,9,6
4240,4,11,2,3.0,0,8,7
86809,1,1,1,9.3,0,9,4
83669,2,5,2,6.1,0,9,3
14143,3,12,1,0.8,1,8,9
48426,0,1,3,0.6,0,9,3
84774,6,8,1,6.3,0,9,3
6441,0,5,0,2.5,0,9,8
31882,3,8,2,0.3,0,9,6
107905,3,6,0,3.6,1,9,8
21868,5,7,2,1.4,0,9,4
14487,5,1,0,5.1,0,9,3
2603,1,7,1,9.7,0,9,7
23947,6,12,2,8.8,1,8,4
144135,0,3,0,7.9,0,9,9
49307,4,3,3,8.5,0,9,3
136733,4,6,2,9.6,1,9,7
42575,1,11,0,6.9,0,8,8
22835,6,9,3,7.9,0,9,4
56378,6,9,2,3.8,0,9,4
126262,2,3,3,4.8,1,9,5
19996,6,2,3,4.7,0,0,4
72976,0,2,3,9.5,0,0,1
82698,4,3,0,9.2,1,9,3
59281,1,4,3,3.4,0,2,5
86934,2,1,3,1.8,0,9,4
70585,4,9,0,0.9,0,9,7
71200,6,10,2,2.3,0,8,7
52705,2,12,1,7.4,0,8,3
87196,0,2,1,7.9,0,0,4
59196,1,4,2,4.9,0,2,5
137387,6,8,1,4.8,1,9,7
68107,5,2,3,3.8,0,0,0
65475,2,8,1,1.2,1,9,6
52842,4,12,3,1.1,0,8,3
75030,2,8,0,4.3,0,9,8
107162,1,4,0,9.5,0,2,8
19973,5,2,3,2.4,1,0,4
60983,1,9,0,3.1,0,9,5
68349,3,3,1,7.9,0,9,7
129680,4,12,1,5.7,0,8,5
18673,3,11,2,2.7,0,8,3
65376,5,8,0,1.3,0,9,6
71739,6,11,3,6.1,0,8,7
1587,3,4,3,8.4,1,2,7
132639,6,7,3,0.9,0,9,6
20720,4,4,2,6.9,0,2,4
134472,1,12,1,3.7,0,8,6
130639,2,2,3,1.4,0,0,6
99024,1,7,3,7.8,0,9,6
66042,2,9,2,7.8,0,9,6
97907,3,5,0,6.3,0,9,6
61422,2,10,0,6.9,0,8,5
67678,2,1,3,1.0,0,9,7
3145,4,8,3,3.8,0,9,7
98798,0,7,1,5.2,1,9,6
74245,5,6,0,6.0,1,9,8
130760,4,3,0,3.4,0,9,6
32540,4,10,0,5.9,0,8,6
81143,0,11,1,4.1,0,8,2
122398,0,6,0,9.3,0,9,4
135824,5,4,1,8.9,0,2,7
92599,0,3,3,6.9,0,9,5
106722,6,3,0,5.6,1,9,8
91020,2,11,3,9.4,0,8,4
19519,0,1,2,7.1,0,9,4
127626,0,7,1,0.8,1,9,5
10668,0,3,2,4.2,0,9,9
129748,5,12,2,2.5,0,8,5
48273,6,1,1,5.3,0,9,3
53226,1,1,2,9.4,0,9,4
129442,2,11,3,2.0,1,8,5
102506,5,4,2,5.1,0,2,7
77221,2,1,2,2.9,0,9,9
38782,2,1,2,8.6,0,9,8
118377,4,8,0,8.2,0,9,3
81660,0,12,2,5.7,0,8,9
64264,5,5,1,0.4,1,9,6
37435,3,10,1,4.2,0,8,7
46785,1,9,2,6.9,0,9,2
103899,5,8,0,4.0,1,9,7
99934,2,10,0,8.5,0,8,6
28843,6,12,3,7.2,1,8,5
36391,4,7,3,0.1,0,9,7
19636,5,1,3,8.8,1,9,4
73148,2,3,1,6.6,0,9,8
69914,0,7,1,4.0,1,9,7
136768,4,6,3,3.1,0,9,7
112976,4,6,2,9.5,0,9,2
69218,1,5,2,4.6,0,9,7
28881,5,1,0,0.9,0,9,6
106927,2,3,2,6.1,0,9,8
62464,4,12,3,0.9,0,8,5
48115,5,12,3,9.6,1,8,9
118683,0,8,3,8.8,1,9,3
126544,4,4,2,2.9,0,2,5
141572,4,7,3,2.3,0,9,8
54136,6,4,0,0.1,0,2,4
127378,0,6,2,6.1,0,9,5
105064,0,11,0,0.2,0,8,7
99199,3,8,1,5.2,1,9,6
40851,1,6,3,5.0,0,9,8
111574,1,3,0,9.6,1,9,9
49424,3,4,1,0.1,0,2,3
112475,2,5,1,9.5,0,9,9
131286,1,4,1,5.9,0,2,6
83302,0,4,2,9.5,0,2,3
66430,2,10,2,6.5,0,8,6
102409,3,4,1,5.4,0,2,7
40905,5,7,0,0.3,0,9,8
84717,5,8,1,0.6,0,9,3
73758,6,4,3,7.5,0,2,8
20573,2,4,1,2.2,0,2,4
19983,4,2,3,3.4,0,0,4
92717,1,4,0,8.6,0,2,5
47642,4,11,3,2.4,1,8,2
67092,0,12,1,2.5,0,8,6
41136,6,7,2,3.4,0,9,8
45079,2,5,1,6.7,0,9,9
79008,0,6,0,1.1,0,9,2
140491,3,5,0,4.4,1,9,8
124532,5,11,2,2.2,0,8,4
76312,3,11,1,2.2,0,8,8
143295,3,12,0,4.1,0,8,8
97507,3,4,0,6.4,1,2,6
80609,0,10,0,0.8,1,8,9
50690,5,7,1,6.4,1,9,3
71206,0,10,2,2.9,0,8,7
8277,6,9,2,5.7,0,9,8
118253,2,7,3,5.9,0,9,3
36236,0,7,1,4.6,0,9,7
54583,2,5,0,4.7,0,9,4
53319,4,1,3,8.7,0,9,4
97764,0,4,3,2.1,0,2,6
17588,2,8,3,4.5,0,9,3
129282,6,11,1,6.0,1,8,5
104787,4,10,1,2.6,0,8,7
18034,5,9,3,9.0,0,9,3
32989,3,11,1,0.7,0,8,6
111616,3,3,1,3.8,0,9,9
143277,1,12,0,2.3,0,8,8
112462,0,5,1,8.2,0,9,9
18178,2,10,1,3.3,0,8,3
6783,5,5,3,6.7,0,9,8
76713,5,12,1,2.2,0,8,8
65681,6,8,3,1.8,0,9,6
2706,3,7,3,0.0,0,9,7
68745,0,4,1,7.4,0,2,7
130157,4,1,2,3.3,0,9,6
89653,0,8,2,3.0,0,9,4
105138,2,11,0,7.6,1,8,7
119654,6,11,1,5.6,1,8,3
34900,3,4,0,1.3,0,2,7
132989,2,8,2,5.8,0,9,6
107775,0,5,3,0.7,0,9,8
44376,2,3,2,6.6,0,9,9
131961,3,6,0,3.2,1,9,6
34821,1,3,3,3.5,0,9,7
73870,6,5,0,8.6,0,9,8
32242,4,9,1,6.2,0,9,6
84868,5,8,2,5.7,0,9,3
104244,0,8,3,8.5,0,9,7
145761,3,10,1,0.1,0,8,9
15366,6,3,1,2.8,1,9,3
69363,6,5,3,9.1,0,9,7
44306,6,3,1,9.6,1,9,9
72496,3,1,3,1.6,1,9,8
17793,6,9,1,4.9,0,9,3
105532,2,12,0,6.9,0,8,7
45156,1,5,2,4.4,1,9,9
11998,5,6,3,6.9,0,9,2
49281,6,3,3,5.9,0,9,3
25784,3,5,1,2.0,1,9,5
20029,5,2,3,8.0,1,0,4
37732,3,11,0,3.8,0,8,7
91682,1,1,2,5.4,0,9,5
17159,6,7,3,1.7,0,9,3
120323,6,1,0,2.3,0,9,4
32155,1,9,0,7.5,0,9,6
3894,0,10,2,8.5,0,8,7
45288,4,5,3,7.6,1,9,9
43896,1,2,1,8.7,0,0,2
116487,1,3,1,9.7,0,9,3
108955,2,8,2,8.4,1,9,8
39341,3,3,0,4.3,0,9,8
565,5,2,1,6.4,1,0,7
51418,3,9,0,9.0,0,9,3
77895,6,3,1,0.1,0,9,9
4714,5,12,3,0.3,0,8,7
136344,1,5,3,0.8,1,9,7
109278,5,9,2,0.6,0,9,8
74554,4,6,3,6.9,0,9,8
142735,5,10,2,8.3,0,8,8
40490,6,5,3,9.0,0,9,8
121811,3,4,3,0.8,1,2,4
101273,4,1,2,2.1,0,9,7
26548,3,7,0,8.2,0,9,5
26433,0,6,3,6.8,1,9,5
68080,6,2,3,1.1,0,0,0
17777,0,9,1,3.3,0,9,3
76961,6,12,3,7.0,0,8,8
104365,4,9,1,0.5,0,9,7
81795,0,12,3,9.2,1,8,9
31063,5,6,1,8.6,0,9,6
108550,1,7,2,8.0,1,9,8
136168,6,5,1,3.2,1,9,7
113240,3,7,1,5.8,0,9,9
70616,1,9,0,4.0,1,8,7
27578,5,9,3,1.0,0,9,5
96415,1,1,1,7.5,0,9,6
3199,2,8,3,9.2,1,9,7
51181,1,8,2,5.4,0,9,3
8131,5,9,1,1.1,0,9,8
138612,6,11,1,7.0,0,8,7
124956,1,12,2,4.5,0,8,4
77065,4,1,0,7.3,0,9,9
10150,1,2,1,2.5,0,0,2
141429,2,7,1,8.0,1,9,8
7984,4,8,3,6.5,0,9,8
82378,6,2,1,7.3,0,0,3
33425,0,12,1,4.2,0,8,6
62216,4,12,0,6.1,0,8,5
49311,2,3,3,8.9,0,9,3
105072,3,11,0,1.0,0,8,7
101827,1,2,3,7.4,0,0,0
5837,3,3,2,2.3,0,9,8
111880,4,4,0,0.1,0,2,2
128040,5,8,1,2.1,0,9,5
28462,1,11,3,9.2,1,8,5
1046,1,3,2,4.4,1,9,7
139531,3,1,2,8.7,0,9,8
99464,5,9,0,1.6,1,8,6
134313,6,11,3,7.9,0,8,6
85178,6,9,1,6.6,0,9,3
79201,3,6,2,0.4,1,9,2
43967,6,2,2,5.8,0,0,2
3670,1,10,0,6.1,0,8,7
40738,1,6,2,3.7,0,9,8
134407,5,12,0,7.2,1,8,6
126404,5,4,0,8.9,0,2,5
43138,1,12,2,3.1,0,8,8
136967,0,7,1,2.9,0,9,7
43072,3,12,1,6.5,0,8,8
117510,2,6,0,1.7,0,9,3
84358,6,7,1,4.8,1,9,3
91,3,1,0,9.1,0,9,7
61565,5,10,2,1.2,1,8,5
23771,3,12,1,1.2,1,8,4
46515,6,8,4,0.0,0,9,9
52481,3,11,3,5.1,0,8,3
62677,4,1,1,2.1,0,9,6
59309,1,4,3,6.2,0,2,5
111727,2,3,2,4.9,0,9,9
9269,2,12,0,4.6,0,8,8
34312,0,2,2,2.7,0,0,0
46686,3,9,1,7.0,0,9,2
15690,4,4,0,5.1,0,2,3
69677,6,6,3,0.4,1,9,7
41556,5,8,2,5.3,0,9,8
144185,6,3,1,2.9,0,9,9
120473,4,1,1,7.3,0,9,4
110455,1,12,1,8.0,1,8,8
44985,5,5,0,7.3,0,9,9
94681,5,9,0,4.5,0,9,5
11472,1,5,2,4.4,1,9,9
36607,1,8,1,1.6,1,9,7
141206,4,6,3,5.8,0,9,8
94208,2,7,3,7.4,0,9,5
67996,0,2,2,2.7,0,0,0
31578,2,7,3,0.0,0,9,6
125254,1,1,1,4.2,0,9,5
15600,3,3,3,6.2,0,9,3
112230,5,4,3,5.1,0,2,2
5145,4,1,3,3.3,0,9,8
65745,2,8,3,8.2,0,9,6
125960,4,3,0,4.6,0,9,5
140940,3,6,0,9.2,1,9,8
74110,3,5,3,2.6,0,9,8
117165,6,5,0,7.3,0,9,3
138604,3,11,1,6.2,0,8,7
112737,1,6,0,5.6,1,9,2
90712,4,11,0,8.6,0,8,4
23812,5,12,1,5.3,0,8,4
43143,1,12,2,3.6,1,8,8
84701,0,8,0,9.0,0,9,3
25224,5,3,3,6.2,0,9,5
112015,4,4,1,3.6,1,2,2
77828,0,3,0,3.4,0,9,9
47696,1,11,3,7.8,0,8,2
9129,2,11,3,0.7,0,8,8
127240,2,6,1,2.3,0,9,5
129932,3,1,0,0.8,1,9,6
67997,1,2,2,2.8,1,0,7
71660,6,11,2,8.2,0,8,7
125186,1,1,0,7.4,0,9,5
70807,0,9,2,3.1,0,9,7
65608,0,8,2,4.5,0,9,6
30702,3,5,2,2.6,0,9,6
11568,1,5,3,4.0,1,9,9
47982,0,12,2,6.3,0,8,9
16908,2,7,0,6.6,0,9,3
144922,6,7,0,6.4,1,9,9
131931,0,6,0,0.2,0,9,6
50142,2,6,0,1.7,0,9,3
98057,1,5,2,1.3,0,9,6
48703,3,2,1,8.2,0,0,3
120935,6,2,2,3.4,0,0,4
87572,4,3,1,5.4,0,9,4
35911,2,6,2,2.2,0,9,7
123596,2,9,0,8.8,1,8,4
144260,2,3,2,0.4,1,9,9
46693,5,9,1,7.7,0,9,2
87716,2,3,2,9.8,0,9,4
36208,0,7,1,1.8,0,9,7
117325,2,5,2,3.3,0,9,3
121549,6,4,0,4.6,0,2,4
