,index
51708,102379
51709,97925
51710,142793
51711,126161
51712,131832
51713,74253
51714,135138
51715,45811
51716,72359
51717,79819
51718,14921
51719,45166
51720,14899
51721,108746
51722,144942
51723,97867
51724,60107
51725,104952
51726,93732
51727,127956
51728,39691
51729,28620
51730,133447
51731,57438
51732,64048
51733,27668
51734,53086
51735,36997
51736,73715
51737,54002
51738,87048
51739,89040
51740,99648
51741,88879
51742,6780
51743,35118
51744,47941
51745,113194
51746,131531
51747,111651
51748,86191
51749,62113
51750,98245
51751,88836
51752,34429
51753,100241
51754,13391
51755,29543
51756,137941
51757,53658
51758,126555
51759,12220
51760,51205
51761,131413
51762,57927
51763,95967
51764,145295
51765,16541
51766,2736
51767,26401
51768,23146
51769,145708
51770,70912
51771,7949
51772,107408
51773,53868
51774,15764
51775,9189
51776,69463
51777,19395
51778,66888
51779,145912
51780,43903
51781,56146
51782,14606
51783,144480
51784,15283
51785,123942
51786,121029
51787,81982
51788,19095
51789,81657
51790,86115
51791,38160
51792,70120
51793,77883
51794,107335
51795,91696
51796,40609
51797,1075
51798,38984
51799,104130
51800,20927
51801,77865
51802,66370
51803,103509
51804,34046
51805,34002
51806,49
51807,58388
51808,75790
51809,96558
51810,94765
51811,97052
51812,84612
51813,62764
51814,109299
51815,27235
51816,76907
51817,130879
51818,60757
51819,88566
51820,62629
51821,17638
51822,17014
51823,50442
51824,97759
51825,71179
51826,44397
51827,39795
51828,112633
51829,141792
51830,80694
51831,1838
51832,48067
51833,11262
51834,126898
51835,65311
51836,7937
51837,138015
51838,58879
51839,102305
51840,135025
51841,56016
51842,100776
51843,146253
51844,47590
51845,3637
51846,105326
51847,1668
51848,84710
51849,108817
51850,37815
51851,144078
51852,61262
51853,137547
51854,101692
51855,113026
51856,89170
51857,25129
51858,79615
51859,32903
51860,64855
51861,137836
51862,70383
51863,16113
51864,132701
51865,9008
51866,1618
51867,53274
51868,107494
51869,143719
51870,117136
51871,59683
51872,28174
51873,50406
51874,134843
51875,57553
51876,67904
51877,5331
51878,124619
51879,96307
51880,78026
51881,120000
51882,118584
51883,47859
51884,39130
51885,17233
51886,2854
51887,144627
51888,26485
51889,5643
51890,4580
51891,97445
51892,108107
51893,132856
51894,110446
51895,39991
51896,93682
51897,17385
51898,68229
51899,136808
51900,96118
51901,136335
51902,122358
51903,126431
51904,105661
51905,15351
51906,35148
51907,55367
51908,36511
51909,82779
51910,116593
51911,75750
51912,85811
51913,30665
51914,123602
51915,82866
51916,126983
51917,77840
51918,33133
51919,34350
51920,80090
51921,88718
51922,232
51923,118222
51924,16614
51925,95024
51926,23013
51927,56566
51928,12502
51929,56473
51930,4029
51931,14529
51932,122614
51933,16446
51934,143140
51935,64042
51936,123079
51937,81131
51938,68758
51939,88167
51940,128503
51941,45230
51942,67618
51943,63402
51944,88384
51945,47256
51946,143115
51947,102708
51948,81045
51949,105539
51950,53014
51951,117851
51952,2187
51953,19764
51954,71744
51955,128313
51956,37714
51957,13488
51958,27983
51959,36316
51960,19327
51961,53266
51962,85975
51963,96527
51964,66730
51965,20775
51966,23267
51967,9091
51968,28306
51969,111502
51970,8110
51971,81236
51972,10378
51973,27477
51974,117238
51975,43871
51976,48379
51977,130951
51978,55781
51979,61566
51980,137471
51981,130877
51982,146369
51983,116012
51984,138600
51985,136404
51986,12871
51987,72432
51988,76563
51989,112844
51990,90556
51991,100058
51992,69308
51993,83312
51994,54384
51995,48453
51996,27701
51997,17780
51998,61311
51999,33602
52000,49135
52001,3560
52002,66472
52003,138010
52004,60552
52005,66132
52006,11049
52007,136425
52008,101849
52009,76066
52010,127436
52011,3761
52012,115322
52013,76304
52014,82274
52015,101806
52016,9840
52017,88653
52018,65696
52019,20231
52020,95241
52021,77291
52022,43877
52023,65389
52024,97853
52025,139355
52026,113918
52027,130179
52028,35665
52029,127280
52030,35034
52031,23081
52032,63892
52033,46473
52034,120226
52035,76884
52036,40612
52037,103442
52038,18839
52039,62119
52040,72379
52041,63239
52042,92065
52043,99854
52044,32318
52045,33020
52046,18744
52047,42582
52048,31006
52049,68082
52050,52635
52051,57240
52052,105428
52053,48630
52054,129448
52055,75707
52056,53093
52057,118208
52058,68863
52059,38469
52060,35409
52061,141709
52062,127627
52063,68150
52064,15379
52065,61082
52066,54575
52067,16615
52068,133254
52069,63069
52070,74776
52071,13213
52072,24889
52073,105471
52074,28694
52075,55737
52076,75412
52077,1183
52078,93883
52079,55431
52080,137908
52081,95982
52082,141023
52083,10471
52084,113375
52085,12554
52086,81701
52087,42056
52088,90519
52089,4987
52090,112237
52091,109448
52092,88824
52093,111472
52094,5725
52095,102071
52096,120532
52097,91671
52098,7848
52099,139822
52100,47636
52101,134260
52102,30776
52103,101393
52104,99004
52105,124752
52106,83158
52107,114246
52108,129230
52109,43396
52110,27806
52111,100559
52112,71834
52113,101200
52114,49289
52115,121336
52116,81675
52117,7538
52118,116714
52119,91609
52120,35298
52121,57710
52122,109389
52123,110295
52124,21897
52125,42912
52126,134606
52127,20118
52128,113549
52129,50893
52130,131739
52131,50292
52132,51300
52133,133497
52134,138787
52135,46978
52136,85678
52137,120537
52138,98867
52139,102391
52140,105888
52141,114787
52142,115389
52143,83190
52144,55776
52145,5721
52146,59661
52147,89331
52148,136464
52149,38379
52150,57366
52151,5285
52152,82340
52153,55863
52154,114823
52155,100771
52156,29477
52157,90890
52158,25689
52159,82961
52160,110496
52161,90439
52162,77503
52163,33313
52164,91683
52165,114644
52166,76075
52167,41372
52168,44875
52169,59092
52170,113446
52171,11969
52172,105309
52173,45430
52174,92851
52175,140769
52176,109102
52177,66559
52178,112819
52179,712
52180,123044
52181,49212
52182,34982
52183,121264
52184,123754
52185,122753
52186,117704
52187,96896
52188,126469
52189,70369
52190,139647
52191,34407
52192,99860
52193,102766
52194,66091
52195,44530
52196,71477
52197,4620
52198,8121
52199,76558
52200,100587
52201,62765
52202,28265
52203,105499
52204,55044
52205,107410
52206,56001
52207,60879
52208,138955
52209,67440
52210,13468
52211,30761
52212,55926
52213,134349
52214,121977
52215,7224
52216,4330
52217,83820
52218,127126
52219,26388
52220,81273
52221,51817
52222,113642
52223,112881
52224,7363
52225,115572
52226,35196
52227,146013
52228,15846
52229,32760
52230,20836
52231,108378
52232,318
52233,55667
52234,135472
52235,54080
52236,33279
52237,91615
52238,141220
52239,105663
52240,21925
52241,24590
52242,103536
52243,122897
52244,72553
52245,5939
52246,25150
52247,37733
52248,126148
52249,70650
52250,23352
52251,78502
52252,32744
52253,84526
52254,92149
52255,32390
52256,4845
52257,76128
52258,98651
52259,53449
52260,107137
52261,11913
52262,22547
52263,13408
52264,59803
52265,124448
52266,133831
52267,136728
52268,117836
52269,70289
52270,61891
52271,112080
52272,7276
52273,117492
52274,79849
52275,21398
52276,77135
52277,101481
52278,18158
52279,14346
52280,121363
52281,72600
52282,116289
52283,137252
52284,136645
52285,38636
52286,117204
52287,71683
52288,97586
52289,146267
52290,27636
52291,115006
52292,121099
52293,66171
52294,36175
52295,111829
52296,101117
52297,140018
52298,28350
52299,116037
52300,57969
52301,63089
52302,60842
52303,65865
52304,134080
52305,129260
52306,9213
52307,76839
52308,64975
52309,36937
52310,118259
52311,117144
52312,3380
52313,107941
52314,43452
52315,106810
52316,142247
52317,33956
52318,27283
52319,67037
52320,130405
52321,79219
52322,86336
52323,86674
52324,121476
52325,101145
52326,62211
52327,115138
52328,130397
52329,58862
52330,123959
52331,75286
52332,31266
52333,34307
52334,8998
52335,10489
52336,80396
52337,121943
52338,125488
52339,104767
52340,94659
52341,1837
52342,107971
52343,46025
52344,64379
52345,115462
52346,47149
52347,60102
52348,38794
52349,137844
52350,56225
52351,85460
52352,137960
52353,55106
52354,1066
52355,146334
52356,23304
52357,69992
52358,8605
52359,70397
52360,134549
52361,468
52362,89577
52363,139025
52364,18185
52365,126803
52366,124986
52367,76329
52368,37214
52369,100890
52370,110291
52371,92803
52372,2186
52373,65843
52374,866
52375,64334
52376,43774
52377,26102
52378,37426
52379,9376
52380,98357
52381,128493
52382,69462
52383,97771
52384,138402
52385,133161
52386,5518
52387,65661
52388,60220
52389,144529
52390,102791
52391,141607
52392,32061
52393,94527
52394,133942
52395,122781
52396,112084
52397,50560
52398,77600
52399,109236
52400,113228
52401,34889
52402,77716
52403,127518
52404,139228
52405,80593
52406,137085
52407,36315
52408,74874
52409,83345
52410,12636
52411,100903
52412,96805
52413,89679
52414,16323
52415,8567
52416,94750
52417,119676
52418,134961
52419,45147
52420,76299
52421,90292
52422,76597
52423,34861
52424,122506
52425,66816
52426,41877
52427,100085
52428,1347
52429,61780
52430,107582
52431,131525
52432,15134
52433,114562
52434,145514
52435,56137
52436,53446
52437,13903
52438,11180
52439,106042
52440,101925
52441,4576
52442,87663
52443,56475
52444,42939
52445,16594
52446,36695
52447,31972
52448,97488
52449,127508
52450,16098
52451,6248
52452,97847
52453,37152
52454,101147
52455,8224
52456,135359
52457,134350
52458,132097
52459,19615
52460,18475
52461,56022
52462,83994
52463,27146
52464,50714
52465,33083
52466,129996
52467,125772
52468,2153
52469,99880
52470,3192
52471,90056
52472,115380
52473,99957
52474,70031
52475,59813
52476,111650
52477,76132
52478,139427
52479,98847
52480,130081
52481,100959
52482,96809
52483,69883
52484,33006
52485,68672
52486,114610
52487,124097
52488,79355
52489,11927
52490,3852
52491,77056
52492,116755
52493,62893
52494,133228
52495,113745
52496,2884
52497,86596
52498,84814
52499,2143
52500,68404
52501,118725
52502,55858
52503,3486
52504,121991
52505,80411
52506,143578
52507,60619
52508,51746
52509,72661
52510,117770
52511,146420
52512,100961
52513,113936
52514,47216
52515,60373
52516,38134
52517,67572
52518,99731
52519,1245
52520,112470
52521,27307
52522,91558
52523,112329
52524,129890
52525,97337
52526,60796
52527,21819
52528,91179
52529,52243
52530,145312
52531,143864
52532,26644
52533,123971
52534,93422
52535,99799
52536,58109
52537,31991
52538,80580
52539,89476
52540,68645
52541,55701
52542,50922
52543,45584
52544,140557
52545,122161
52546,116643
52547,46799
52548,138443
52549,127866
52550,32850
52551,51422
52552,77540
52553,79567
52554,37902
52555,93321
52556,128601
52557,145785
52558,127343
52559,59493
52560,14312
52561,13419
52562,87050
52563,31381
52564,128883
52565,15494
52566,102834
52567,118522
52568,85661
52569,24052
52570,134433
52571,115086
52572,62495
52573,86286
52574,21576
52575,41930
52576,35287
52577,78060
52578,95991
52579,53276
52580,118645
52581,72437
52582,20246
52583,136853
52584,118082
52585,140509
52586,92792
52587,41331
52588,62813
52589,71282
52590,101818
52591,107909
52592,27108
52593,144462
52594,144742
52595,8481
52596,128727
52597,49813
52598,73872
52599,79366
52600,49892
52601,84344
52602,9713
52603,70970
52604,90379
52605,99568
52606,138552
52607,50750
52608,21294
52609,112534
52610,33735
52611,3937
52612,108718
52613,17891
52614,12962
52615,61228
52616,5189
52617,109572
52618,19663
52619,131363
52620,37720
52621,67295
52622,46503
52623,92723
52624,6174
52625,38752
52626,103382
52627,85722
52628,77279
52629,47537
52630,133474
52631,94193
52632,63316
52633,27763
52634,59619
52635,126495
52636,105011
52637,19950
52638,63066
52639,31824
52640,58294
52641,64066
52642,11473
52643,35426
52644,35248
52645,109174
52646,93869
52647,38654
52648,124153
52649,102333
52650,104525
52651,1316
52652,96545
52653,134962
52654,129912
52655,28451
52656,85735
52657,63529
52658,142539
52659,23350
52660,20752
52661,118936
52662,94715
52663,34949
52664,26931
52665,39333
52666,132337
52667,41683
52668,33567
52669,59069
52670,76054
52671,129351
52672,141441
52673,64565
52674,127831
52675,85981
52676,75637
52677,139423
52678,140860
52679,40700
52680,62466
52681,93755
52682,46469
52683,2993
52684,6437
52685,39223
52686,45190
52687,73740
52688,112361
52689,130717
52690,82000
52691,55707
52692,121738
52693,69397
52694,128784
52695,23490
52696,35008
52697,56073
52698,131339
52699,79416
52700,7485
52701,42591
52702,56794
52703,51826
52704,63745
52705,82865
52706,46628
52707,108049
52708,29076
52709,92420
52710,9429
52711,110193
52712,112634
52713,26565
52714,90466
52715,84487
52716,59370
52717,28728
52718,117667
52719,144068
52720,91707
52721,100
52722,53001
52723,182
52724,75726
52725,104879
52726,62057
52727,137122
52728,111873
52729,68244
52730,20676
52731,119822
52732,137332
52733,114688
52734,38178
52735,110841
52736,92709
52737,133319
52738,107751
52739,54504
52740,60379
52741,44609
52742,49397
52743,6172
52744,54991
52745,65004
52746,53926
52747,2949
52748,125090
52749,113096
52750,36777
52751,823
52752,118195
52753,26241
52754,83445
52755,28028
52756,76942
52757,130439
52758,84455
52759,132655
52760,80492
52761,115155
52762,137833
52763,35069
52764,20396
52765,54538
52766,86378
52767,22992
52768,52913
52769,6288
52770,33322
52771,87047
52772,118095
52773,46464
52774,57250
52775,7021
52776,144406
52777,15421
52778,43500
52779,63707
52780,23920
52781,145743
52782,593
52783,89010
52784,131007
52785,90597
52786,122453
52787,133491
52788,51870
52789,119358
52790,77699
52791,117942
52792,81788
52793,62618
52794,52241
52795,6119
52796,37868
52797,84254
52798,41501
52799,54261
52800,138968
52801,55716
52802,59789
52803,30305
52804,121893
52805,74939
52806,119457
52807,83103
52808,99491
52809,84564
52810,59824
52811,4522
52812,65705
52813,83703
52814,139369
52815,87390
52816,58848
52817,61115
52818,97656
52819,134793
52820,89983
52821,22021
52822,109636
52823,68014
52824,2715
52825,128110
52826,9262
52827,79708
52828,18296
52829,77100
52830,32107
52831,131848
52832,91714
52833,82578
52834,53080
52835,112337
52836,125188
52837,117992
52838,53785
52839,87148
52840,81144
52841,124021
52842,127055
52843,34778
52844,64823
52845,63078
52846,114813
52847,81384
52848,110050
52849,113672
52850,35250
52851,42693
52852,98426
52853,143478
52854,109233
52855,71198
52856,15330
52857,73859
52858,51592
52859,135924
52860,93120
52861,124233
52862,110638
52863,50268
52864,15613
52865,11001
52866,45863
52867,86231
52868,90832
52869,99516
52870,25169
52871,61898
52872,83580
52873,94591
52874,80175
52875,33175
52876,135448
52877,69388
52878,56127
52879,141675
52880,125558
52881,122742
52882,8783
52883,69903
52884,108908
52885,4642
52886,3386
52887,80105
52888,31387
52889,126457
52890,96056
52891,109789
52892,40347
52893,37108
52894,37172
52895,52783
52896,127355
52897,13327
52898,61296
52899,988
52900,122543
52901,129061
52902,106381
52903,68210
52904,91067
52905,128761
52906,94793
52907,6789
52908,66474
52909,142248
52910,140118
52911,135088
52912,145088
52913,127942
52914,96368
52915,131437
52916,96446
52917,61807
52918,31034
52919,34179
52920,117642
52921,117125
52922,125147
52923,125136
52924,22362
52925,111724
52926,110859
52927,81752
52928,35619
52929,64141
52930,16397
52931,110622
52932,68755
52933,68142
52934,48301
52935,108671
52936,72074
52937,95134
52938,21152
52939,129688
52940,38988
52941,132983
52942,14596
52943,82743
52944,27049
52945,106347
52946,74555
52947,67827
52948,51759
52949,136555
52950,56926
52951,73488
52952,80158
52953,104129
52954,127022
52955,97215
52956,118404
52957,107232
52958,84928
52959,143936
52960,109162
52961,105735
52962,96919
52963,25174
52964,20767
52965,14470
52966,80901
52967,133065
52968,139494
52969,104309
52970,86240
52971,106335
52972,86754
52973,23499
52974,32689
52975,127310
52976,145859
52977,96610
52978,103223
52979,35774
52980,19581
52981,121037
52982,24133
52983,31705
52984,25904
52985,89629
52986,54641
52987,80561
52988,18802
52989,107404
52990,78247
52991,35615
52992,57110
52993,53491
52994,124424
52995,99830
52996,22610
52997,125063
52998,125070
52999,128034
53000,144312
53001,110529
53002,85708
53003,36463
53004,59973
53005,27864
53006,12198
53007,70115
53008,26526
53009,24093
53010,33885
53011,67477
53012,120762
53013,103180
53014,119029
53015,131886
53016,134379
53017,73801
53018,75516
53019,62825
53020,118824
53021,119518
53022,16504
53023,44820
53024,77690
53025,140699
53026,92868
53027,42059
53028,11271
53029,59301
53030,52527
53031,98167
53032,15854
53033,131460
53034,92489
53035,29484
53036,55734
53037,44523
53038,37903
53039,104703
53040,53294
53041,105512
53042,78271
53043,125955
53044,15738
53045,76881
53046,135628
